app_name,reviewId,userName,content,score,at,clean_text,polarity,subjectivity,sentiment,watch_hours,sessions_per_week,subscription_age_months,sentiment_score,churn,predicted_churn_log,predicted_churn_rf
Netflix,118565de-c151-4d37-a55a-82b69de77d34,Suchibhas Nanda,Experience is amazing but there's one thing I'd like to point out. When I watch anime it crops it out for the viewport to fit my phone's screen. Please add some option to choose between aspect ratio.,4,02-11-2025 14:30,experience amazing one thing id like point watch anime crop viewport fit phone screen please add option choose aspect ratio,0.5,0.65,Positive,8,6,1,0.5,1,1,0
Netflix,c3512676-4d01-42f6-8306-34e0962b11ea,RcCaRs Channel,"The one thing that frustrates me with this app is that I am unable to cancel my membership when I don't use it anymore. In the app on the account settings there is a big button to 'Cancel Membership' click it and it says 'Whatever you choose it will take effect on (certain date next month)'. That date comes and guess what you've still got a membership! Confused so look it up, apparently You can't cancel your membership if you applied through a 3rd party. It's a scam you can't cancel in the app!!",1,02-11-2025 14:11,one thing frustrates app unable cancel membership dont use anymore app account setting big button cancel membership click say whatever choose take effect certain date next month date come guess youve still got membership confused look apparently cant cancel membership applied rd party scam cant cancel app,-0.10595238095238095,0.3702380952380952,Negative,47,8,2,-0.10595238095238095,1,0,0
Netflix,74fdca17-f5fe-44c6-8f55-37b937c44859,Kunal kori Kori,best apps,5,02-11-2025 14:06,best apps,1.0,0.3,Positive,22,6,23,1.0,0,1,0
Netflix,8217feb1-4e7e-4e33-81ec-60efb1563bc5,Abhishek Chauhan,plss heir some good developers,1,02-11-2025 13:39,plss heir good developer,0.7,0.6000000000000001,Positive,14,2,6,0.7,0,0,1
Netflix,cf9684b0-d9db-4658-84ce-7363da57baae,Namitha PV,"This app is bad. i cant sign in the app email wrong, password wrong. But i typed is correct email and password Jio Hotstar is better than Netflix 👎👎👎👎",1,02-11-2025 13:39,app bad cant sign app email wrong password wrong typed correct email password jio hotstar better netflix,-0.29999999999999993,0.7416666666666667,Negative,31,1,23,-0.29999999999999993,1,1,1
Netflix,eec5161e-823e-4fad-a397-023b88f7c3f2,Amanda L.,Internal brightness setting wayyy to bright and its been years with no proper adjustment,3,02-11-2025 13:35,internal brightness setting wayyy bright year proper adjustment,0.23333333333333336,0.3,Positive,14,3,16,0.23333333333333336,0,1,1
Netflix,33f25516-894b-4e80-b9e5-c31ea9aae217,Hitesh Chawda,You can't view the activity in your profile.,1,02-11-2025 13:17,cant view activity profile,0.0,0.0,Neutral,5,8,13,0.0,1,0,1
Netflix,ab84cc51-784f-4e51-808c-98e3adacf512,tasha Farisha faris,"Exceptional value for money, competitive pricing, worth the monthly fee, comprehensive entertainment bundle, the go-to default service.",5,02-11-2025 13:16,exceptional value money competitive pricing worth monthly fee comprehensive entertainment bundle goto default service,0.4833333333333333,0.55,Positive,30,1,14,0.4833333333333333,0,1,1
Netflix,a0e4ad15-1d3a-448c-960d-841aa8b1072c,Gideon Jacobs,Unable to access,1,02-11-2025 13:06,unable access,-0.5,0.5,Negative,30,3,12,-0.5,1,1,0
Netflix,e34c87f2-1b0a-4b24-b473-c280998e0be5,G GG,Dont like the latest 'feature' of having to select profile everytime that app is opened. Please revert to having a default profile unless switched on deliberately. Update 2025 November: This is still an issue. One more star down. How difficult is it to set a default profile for a personal mobile app ?? It is understandable for a shared device like a TV in a living room.,2,02-11-2025 12:57,dont like latest feature select profile everytime app opened please revert default profile unless switched deliberately update november still issue one star difficult set default profile personal mobile app understandable shared device like tv living room,0.0,0.7333333333333333,Neutral,46,2,12,0.0,0,1,1
Netflix,078cb2e2-7d85-444b-8552-5932a3c89502,Umamaheswara Rao,just started,5,02-11-2025 12:30,started,0.0,0.0,Neutral,1,5,19,0.0,1,0,0
Netflix,16d783d4-50f7-4ac3-8d44-f1f7c211778d,Raj J S,"Frequent not responding cases, very worst app.",1,02-11-2025 12:23,frequent responding case worst app,-0.45,0.65,Negative,37,4,21,-0.45,1,1,0
Netflix,a6a5df31-fa6e-4469-9c72-b12ea1d9ac2e,Sultana Akhtar,wow,3,02-11-2025 12:02,wow,0.1,1.0,Positive,13,8,7,0.1,0,0,0
Netflix,e1ed91b9-f294-4583-8bcd-7152c9270958,Sangram Killedar,720p quality is like mp3 quality,1,02-11-2025 12:01,p quality like mp quality,0.0,0.0,Neutral,1,7,21,0.0,1,0,0
Netflix,ac110727-f51a-454d-b5c9-e13afa001e6e,Harshita,cool website,5,02-11-2025 11:40,cool website,0.35,0.65,Positive,4,6,10,0.35,1,0,1
Netflix,3eba6c4d-aad6-4e9e-bd3d-356ec7b4bd65,Hemangi Thakkar,"I had opted for the basic plan which, later erroneously got updated to 649 plan and for which as I received a mail stating details,I informed to the customer care executive immediately and was informed the said issue was resolved and thus no other information was given to me. Today as I spoke to priyanka at your customer care, clearly stating the fact , what she answered is the basic plan which I opted for is consumed in that upgrade and now you need to recharge again to enjoy services. patheti",2,02-11-2025 11:28,opted basic plan later erroneously got updated plan received mail stating detailsi informed customer care executive immediately informed said issue resolved thus information given today spoke priyanka customer care clearly stating fact answered basic plan opted consumed upgrade need recharge enjoy service patheti,0.0,0.2888888888888889,Neutral,27,2,14,0.0,0,0,0
Netflix,b18b113d-a96c-4647-9ba5-2b4f937b5dd8,Jason Christiansen,good,5,02-11-2025 10:51,good,0.7,0.6000000000000001,Positive,31,3,3,0.7,0,0,0
Netflix,ffd5535c-f0d1-4204-8e37-8c84d236850e,Dream Land,🥅,3,02-11-2025 10:43,,0.0,0.0,Neutral,33,1,15,0.0,0,0,0
Netflix,ea51537d-afec-4294-acb6-44fa90c766c6,Kunal,best OTT app,5,02-11-2025 10:33,best ott app,1.0,0.3,Positive,4,3,8,1.0,1,1,1
Netflix,891c7be2-4be0-4957-aba5-1821c54091a0,Rheana Rheagayuma,you are a bad app why you. have watch error that on your show on my tablet why you do that fix right now. bad services,1,02-11-2025 10:29,bad app watch error show tablet fix right bad service,-0.3714285714285713,0.623015873015873,Negative,5,8,18,-0.3714285714285713,1,1,1
Netflix,4041df89-99a8-4b58-9465-88002f35b10b,keziah soriano,My subscription still continued even if I already cancelled it.,1,02-11-2025 10:24,subscription still continued even already cancelled,0.0,0.0,Neutral,38,9,7,0.0,0,0,1
Netflix,8a4c4015-6f06-4939-af58-6e097553e2cb,T Hacky,"How are you earning money on top of expensive fees, limited shows, and your onboarding process blocks people from signing up because a lot of us are not receiving the verification SMS code. Fine, I will not watch Netflix then. Also, your CS sucks. They asked me why I can't have a different phone number lol.",1,02-11-2025 10:13,earning money top expensive fee limited show onboarding process block people signing lot u receiving verification sm code fine watch netflix also c suck asked cant different phone number lol,0.19087301587301586,0.5238095238095237,Positive,20,2,14,0.19087301587301586,0,0,1
Netflix,e4dae67e-d04d-4e00-a87b-2d3cecee7826,Clarie,I love Netflix 😍🫰,5,02-11-2025 10:01,love netflix,0.5,0.6,Positive,48,3,19,0.5,0,0,1
Netflix,f3ecb357-f788-40bc-a053-b70cbecd6bd5,Laurie Starr,I love the ease. I wish after they send a link to my results it should just confirm I love it saves series too.,5,02-11-2025 09:59,love ease wish send link result confirm love save series,0.5,0.6,Positive,16,8,10,0.5,0,1,1
Netflix,fc94a5f7-bcc6-4bd0-a9c2-61b956f1969e,Shi Xiang,good,5,02-11-2025 09:44,good,0.7,0.6000000000000001,Positive,21,3,18,0.7,0,0,0
Netflix,26488a6c-a62a-43c1-80ed-cbab5fcdb967,Nacional tan Chekz,Cool to watch any kinds of usually action drama & horror films,5,02-11-2025 09:24,cool watch kind usually action drama horror film,0.35000000000000003,0.55,Positive,23,7,10,0.35000000000000003,0,1,1
Netflix,a99b86a5-581a-4b18-b11f-7ee74d22b12c,Shipra Awasthi,very bad app I take subscription then also showing payment pending but movies are good,1,02-11-2025 08:58,bad app take subscription also showing payment pending movie good,5.551115123125783e-17,0.6333333333333333,Neutral,4,2,13,5.551115123125783e-17,1,0,1
Netflix,f82b79ee-8699-44d4-a08a-2ae053b3e1c8,Ali Samiaji,ok,5,02-11-2025 08:56,ok,0.5,0.5,Positive,46,3,22,0.5,0,0,1
Netflix,1cadaabb-5e26-409f-a006-3711fdbba655,Dinesh Gehlot,excellent,5,02-11-2025 08:45,excellent,1.0,1.0,Positive,30,6,2,1.0,0,0,0
Netflix,55836416-a558-49df-bd48-e5dd3bbfce5f,Daniel Raleigh,I'm trying to log in on my phone and my phone is apart of the household but it keeps saying it's not and it's getting annoying,1,02-11-2025 08:34,im trying log phone phone apart household keep saying getting annoying,-0.8,0.9,Negative,24,8,19,-0.8,1,0,0
Netflix,0ae3e32a-2c9f-43da-8963-28956ddd52c1,Alexander Price,"literally tried to watch Nun ll and it didn't even play on the phone kept getting an error message, but yet its working with a laptop like come on fix your stuff",1,02-11-2025 08:17,literally tried watch nun didnt even play phone kept getting error message yet working laptop like come fix stuff,0.0,0.0,Neutral,8,6,21,0.0,1,1,1
Netflix,75dedac5-67bb-4350-ac56-6e91a33ba895,Wilson Cadet,I understand when you don't have premium you have ads but 2 to 3 ads every 5 minutes ruin everything. it's like they pushing you to pay more. it could only be like this if it was free. but paying and having ads every 5 minutes is sucks. doesn't make sense because the person is still paying,1,02-11-2025 08:13,understand dont premium ad ad every minute ruin everything like pushing pay could like free paying ad every minute suck doesnt make sense person still paying,0.4,0.8,Positive,35,5,10,0.4,0,1,0
Netflix,bb6f9d0d-a249-45ec-a294-e9d772b8bf80,Scott,I like this app . has no adds . no extra fees to pay for extra content. just pay one monthly subscription and everything is included in the price,5,02-11-2025 08:09,like app add extra fee pay extra content pay one monthly subscription everything included price,0.0,0.1,Neutral,25,9,18,0.0,0,0,0
Netflix,ec1a79e0-72df-4977-a3ce-d67e4f881bab,Adewale Afolabi,This is really getting stupid. I have Netflix on my phone It's my primary device and now I'm getting the message this device is not part of your household. This is really annoying,1,02-11-2025 07:41,really getting stupid netflix phone primary device im getting message device part household really annoying,-0.24999999999999997,0.65,Negative,2,7,20,-0.24999999999999997,1,0,1
Netflix,eeb8d5f2-1b5a-42a4-9260-ab8288dd8687,Mellie,Netflix is great! gave me amazing choices for shows especially if you like more shows with drama leaving you wanting more. Definitely recommend,4,02-11-2025 07:21,netflix great gave amazing choice show especially like show drama leaving wanting definitely recommend,0.35000000000000003,0.7875,Positive,32,9,12,0.35000000000000003,0,0,0
Netflix,fe11d2a1-cdb7-4e26-a82d-d0a94f5143e4,Jackie,stop corrupting the kids,1,02-11-2025 07:10,stop corrupting kid,0.0,0.0,Neutral,11,7,20,0.0,0,1,1
Netflix,45fbdb3e-7b60-493f-8348-25cdca9afdc6,Andrew Hennessy,stop messing with my screen brightness,1,02-11-2025 06:45,stop messing screen brightness,0.0,0.0,Neutral,12,5,15,0.0,0,1,0
Netflix,33db2a11-0506-402b-b0ba-1bd780e79dcc,Ryan Escudero,awesome,5,02-11-2025 06:34,awesome,1.0,1.0,Positive,24,5,4,1.0,0,0,0
Netflix,94833612-a73b-4dbd-97fe-3542ccb23af5,Keith White,Garbage you have to pay for a subscription that still has ads like a lot of streaming platforms but their other subscription is overpriced for no ads and you have to be in the same household like what's the point of profiles if you have to use the same 3 Tvs and Also only two people can use Netflix at a time. yea I hate it Netflix has got rid of what makes it a good streaming platform and all of this for more profits when there already a well off company,1,02-11-2025 06:02,garbage pay subscription still ad like lot streaming platform subscription overpriced ad household like whats point profile use tv also two people use netflix time yea hate netflix got rid make good streaming platform profit already well company,-0.050000000000000044,0.75,Negative,7,7,16,-0.050000000000000044,1,0,0
Netflix,9950b4a2-660d-4aa9-8bf5-d1ab3cbb07b3,Ronald Viillaralbol,Very good,5,02-11-2025 05:12,good,0.7,0.6000000000000001,Positive,29,5,18,0.7,0,0,0
Netflix,53ef7753-fa7f-4413-8a8f-bc8465e1025c,jesus torres,dislike the new menu. its huge tiles make it harder and longer to view your library. it feels as if the menu is for mobile. this makes me not look over your extensive menu. please revert or make the tiles a little smaller.,1,02-11-2025 04:31,dislike new menu huge tile make harder longer view library feel menu mobile make look extensive menu please revert make tile little smaller,0.04147727272727273,0.4479797979797979,Neutral,28,9,8,0.04147727272727273,0,0,0
Netflix,48e17462-89af-49d4-927a-cab19575b8ee,Kim Przybylinski,6gb space taken?!?! Ridiculous!!!,1,02-11-2025 04:24,gb space taken ridiculous,-0.3333333333333333,1.0,Negative,3,4,11,-0.3333333333333333,1,0,1
Netflix,d2b3215e-d9d3-4905-9d8c-d2359ac9bfd4,William Clooney,"Garbage. Downloaded app, went to sign in, error 'something went wrong please try again later'. Call Netflix, told I had to wait 24 hours and try again, told it was a network error from my phone or something. Told me to watch on the TV they could see on account. yeah like if I could use my TV I'd be downloading the app so I could watch it on my 6 inch screen. now thinking of canceling because at the price you are charging me monthly I shouldn't have to wait 24 hours to try again. GARBAGE!!!!!!!!",1,02-11-2025 04:12,garbage downloaded app went sign error something went wrong please try later call netflix told wait hour try told network error phone something told watch tv could see account yeah like could use tv id downloading app could watch inch screen thinking canceling price charging monthly shouldnt wait hour try garbage,-0.25,0.45,Negative,1,1,7,-0.25,1,1,0
Netflix,b5c06eb7-4e51-49a7-8824-408e836279d4,Lizzie Masango,would like to watch before payment date,4,02-11-2025 04:10,would like watch payment date,0.0,0.0,Neutral,38,4,1,0.0,0,0,1
Netflix,749ff345-89cf-46ca-8cb3-22f876efd7a0,Taniyah Moon,"for some reason I cant even go to Netflix on my tablet, it works for every other device but I'm confused, dont know is this is because of my tablet or because of Netflix but besides that Netflix is good, just boring now because it doesn't have much things I want to see anymore.",4,02-11-2025 03:28,reason cant even go netflix tablet work every device im confused dont know tablet netflix besides netflix good boring doesnt much thing want see anymore,-0.125,0.625,Negative,33,9,12,-0.125,1,1,0
Netflix,2ff828e7-425c-4a59-81d4-645ac818b264,Sean,"absolutely disgusted that Netflix removed several features (no access to full catalog, no casting, no ads) and locked them behind a higher paywall. There is absolutely no excuse for a company making this much profit to do this, including the corporate copy and paste response (we had to increase the price to provide you better service).",1,02-11-2025 03:19,absolutely disgusted netflix removed several feature access full catalog casting ad locked behind higher paywall absolutely excuse company making much profit including corporate copy paste response increase price provide better service,-0.01666666666666668,0.3888888888888889,Neutral,11,7,15,-0.01666666666666668,0,1,1
Netflix,92b9a2bc-886a-49a0-8db2-07a59f5fab17,Laverne Valle,it's grate!,5,02-11-2025 03:07,grate,0.0,0.0,Neutral,6,7,9,0.0,1,0,1
Netflix,efc574b9-41b6-41fd-9b07-18a1a302fb41,Suleman Ayub,IT IS THE BEST APP EVER!,5,02-11-2025 02:27,best app ever,1.0,0.3,Positive,28,7,13,1.0,0,0,1
